Date,Fixed_Rate,Floating_Rate,Central_Bank_Rate,GDP_Growth,Inflation,Swap_Rate,Stock_Index,VIX_Index,USD_EUR,Gold_Price
2022-01-29,3.521848321750072,2.5301974548820256,0.15547182944708793,0.024015474924001096,0.07973249395915263,2.5694847182212683,4806,19,1.0624430921914954,1837
2022-01-30,3.4146619399905234,3.3742308098340756,0.375280865729818,0.026841814032662687,0.056057774934932296,1.5673235749857937,3201,19,0.8221374146794863,1865
2022-01-31,3.264555612104627,2.9742849174583688,0.48235589036031556,0.029724992943513485,0.031820433899546884,2.5105939092669054,4079,10,0.8673861301597304,1848
2022-02-01,3.7742336894342166,3.1636949079277517,0.2379417450531341,0.03924658303972313,0.0433199144442568,2.124650727117307,3791,11,1.0207940139107246,1905
2022-02-02,3.4561503322165485,3.3816484142088523,0.15711455647625386,0.017483233157787607,0.033349503581397676,2.2705168387679393,4633,21,1.1268209356080892,1717
2022-02-03,3.5684339488686483,2.804658991484697,0.20402312100819603,-0.0025191252385803643,0.016297054195381574,2.265926282053192,3009,13,1.199149972733282,1806
2022-02-04,3.0187898004363554,3.3957630183913476,0.1608700210137454,0.047925724116172755,0.0635854556086501,2.0698522228714005,3756,13,1.1285707787969788,1836
2022-02-05,3.6176354970758773,2.5275324394276883,0.17789586252962694,-0.01207097319804283,0.02787908134755769,1.5269214657576446,3587,20,1.0499761640996974,1703
2022-02-06,3.6120957227224215,2.7799256787341324,0.3648642046914271,0.0005631109146873731,0.04410568642470821,2.7115791101507805,4480,10,0.8398823273850192,1791
2022-02-07,3.616933996874757,3.3117663950996237,0.25397093020907807,0.029943111607207373,0.051742473628707444,2.1187023766986934,4535,24,1.0160812367173537,1989
2022-02-08,3.9437480785146244,3.353220318323647,0.20018171439487384,0.022394485590549084,0.06624803193717145,1.9272288829351432,4460,24,1.162110626430164,1912
2022-02-09,3.6818202991034834,3.444835395357586,0.3324631647363628,0.018070525525787324,0.056720963822334276,2.8431411924211236,3561,14,0.8360464765689236,1983
2022-02-10,3.359507900573786,2.8030112724639036,0.45912957885577876,-0.011987085296944469,0.04586969834079376,2.2739805586647166,4321,20,1.0999070395595782,1965
2022-02-11,3.4370319537993415,3.2802355856161363,0.10977160555808801,0.04855640307378212,0.02006227579214741,2.9750264045373496,3969,19,0.8857287754229628,1981
2022-02-12,3.697631195927265,3.485130302648835,0.3386875095680265,-0.00965120353733146,0.03793179827065948,2.1840241555194506,4190,16,0.8092314869044441,1782
2022-02-13,3.06022547162927,3.0270060151117546,0.3687983968858969,0.0031171300504193207,0.018280002511055236,2.5669668864639634,4395,11,1.090872703218731,1913
2022-02-14,3.6667667154456676,2.7525962896380216,0.27326762959579487,0.006717991054731833,0.017610899250959315,1.6350483267925044,3010,20,0.9746588009747855,1953
2022-02-15,3.6706378696181594,2.538962315397182,0.46814069906314804,-0.0035774912063521007,0.04651562815491015,2.149314560169694,3307,23,0.9853387236545518,1771
2022-02-16,3.210382561073841,3.259653062783809,0.16807487130781212,0.0003440215277123876,0.04669720242609618,2.1672345857183983,4993,12,1.13152120809703,1779
2022-02-17,3.1289262976548535,2.6388453844384667,0.1046343241143941,0.028911451360727942,0.04704783635924882,1.5138549188183936,4217,10,0.9589630318282991,1903
2022-02-18,3.3154283509241838,2.8869426064309627,0.43611739438723807,0.03379383201221825,0.043237220721657074,2.648557822059476,4636,24,1.0539875454506302,1734
2022-02-19,3.363710770942623,2.8092778816532538,0.2583110601436456,0.021116162544696743,0.020789395852710453,2.644499941300829,4409,12,0.9370090341983754,1771
2022-02-20,3.57019677041788,2.916850672953652,0.4319596236891047,0.040385280085527026,0.06088014023161611,1.8814229443702821,4922,12,0.978093392812713,1973
2022-02-21,3.4386015134623205,3.405998994932563,0.49814814045581246,0.0300638320271981,0.06103354590267585,2.9550824684923436,3502,19,0.9517939280698237,1885
2022-02-22,3.988373838059226,2.925947761221862,0.14603469265970626,0.01238508335891757,0.046298578990185725,2.7001118546877017,4404,22,1.0428154995862102,1739
2022-02-23,3.102044810748028,3.412744312623623,0.43301831957386094,0.021995230963296777,0.032866498203458425,2.439338468760997,3166,11,0.822235514068233,1909
2022-02-24,3.208876756094835,3.3054008597007134,0.4042050701065534,0.01094608497788184,0.05023600694660597,1.7193139166011835,3172,24,0.8130616034360633,1870
2022-02-25,3.1613095178849964,2.788378332068504,0.4106219300184891,0.046541416178431286,0.03646587745008183,2.1114319225580065,3835,21,1.0173282650976874,1832
2022-02-26,3.653108325465398,2.818089019051332,0.2758008711086844,0.014557420339253547,0.05898807897252929,1.7214460658981787,3188,17,1.1559171978128293,1831
2022-02-27,3.253291602539782,2.8698442246014255,0.34364292491335485,-0.015930465779059856,0.04889000652965665,1.7993972733232642,4280,23,0.9426076566975716,1921
2022-02-28,3.466310772856306,3.1056471916201023,0.19905681441548873,-0.017598057868498204,0.04192521133534973,1.8695392768564525,3504,22,0.9078264938391464,1755
2022-03-01,3.244425592001603,3.174062517141311,0.11266009258648763,0.009702408480603927,0.026117591432601124,2.001863671016012,3272,19,0.9780922762198276,1960
2022-03-02,3.15896958364552,3.4722298357062034,0.39110918589185995,-0.014692714194740962,0.06738410880817519,2.271003499488784,3028,11,1.0611865423731088,1718
2022-03-03,3.110375141164305,3.4265160634970613,0.15553321592137914,0.04172023286185156,0.07835728441041696,2.660557129645391,4346,14,0.965058008969346,1991
2022-03-04,3.6563295894652734,3.1118717214256995,0.219855812280471,0.045655611989947956,0.021228976411738522,2.5289016567646976,3436,14,0.9743457211393314,1921
2022-03-05,3.1381829513486137,2.546238779499111,0.12140910758165445,-0.011264930956536181,0.02731729197149703,1.8299785770793127,3176,10,0.8540319980829906,1931
2022-03-06,3.1965823616800533,3.045307620392701,0.3263011643565355,0.0166278158727715,0.0739270274917403,1.5806064313634318,4205,10,1.1045827200590217,1880
2022-03-07,3.368725170660964,2.903640221272776,0.44289410264929385,0.0034960446179767603,0.019261292176826435,1.850107367659116,4953,10,0.8978408052405163,1892
2022-03-08,3.820993229847935,3.0447787254319154,0.1291451882783969,0.04125226398413734,0.05628067702833083,1.6108849612912666,4906,23,0.9573785948172169,1788
2022-03-09,3.097101275793061,2.540176373259917,0.25685292340776955,-0.017249522591673415,0.07113921533509492,2.692868043450064,3521,10,0.9582863652745379,1851
2022-03-10,3.837944907498804,3.4957622074271772,0.4330238687685356,0.04757096279973912,0.06560042463660094,1.6028606100744949,3572,17,1.050991027240644,1828
2022-03-11,3.096098407893963,2.5569583704196006,0.4098613190086988,0.040079230227506576,0.03748965405695573,2.6091613084424496,3684,16,0.8162363938076066,1793
2022-03-12,3.976459465013396,2.772679934333293,0.1854768921813814,-0.013834373636910573,0.04175897261696084,2.5850456274611497,4745,19,1.068699342503389,1756
2022-03-13,3.4686512016477016,2.5721240289379974,0.20040374902768954,0.03963122325210261,0.05210769698738834,1.9967168038586625,4178,11,1.0470909245403317,1701
2022-03-14,3.976761088190337,3.0476111060042705,0.35259920643203746,0.028095425197862,0.07526866774454287,2.479006004337637,3001,10,0.8747369257050946,1973
2022-03-15,3.604845519745046,2.851818296554156,0.19565313075547097,-0.0024027089522808687,0.042961852774499515,2.2600732573772206,3400,15,0.9217300688285677,1789
2022-03-16,3.7392635793983016,2.875299842852716,0.2372544822075399,0.021686920461952374,0.036383368150717334,2.9734801912497204,3777,21,1.005686057263505,1769
2022-03-17,3.039187792254321,3.289167520857939,0.41239418309846887,-0.0034615034787126714,0.05870787699665805,2.071260660675735,4633,16,1.0793371037625257,1779
2022-03-18,3.2828069625764096,3.4040201155693186,0.346655616024549,-0.0032262760038710703,0.037613191777093276,2.901977782445631,4419,13,0.8268714134492516,1879
2022-03-19,3.120196561213169,2.6656969831158643,0.14268890972499212,0.03057769396019362,0.04743976109386569,1.9340118237846735,3235,23,1.170010778553968,1892
2022-03-20,3.2961401975221447,2.778976940059957,0.2540390049824822,-0.003942110863782936,0.06879503159021087,2.074320293785595,3453,24,0.8113958126843749,1985
2022-03-21,3.118727718954244,2.972728620196585,0.17918507640284345,0.009602564883699514,0.06914168332134048,2.2523549466581825,4217,16,1.172003603487269,1721
2022-03-22,3.317983179393976,2.6128816701419884,0.31818822856873763,0.04970066326431524,0.05094623431882039,2.488914483917352,3296,22,0.8915054231748096,1737
2022-03-23,3.41426299451467,2.8865380820516027,0.47955319154037457,0.04817918005288972,0.0180026610112783,1.8054925139249893,4439,10,1.0978853459296523,1821
2022-03-24,3.0641474963487845,2.8020880456148847,0.29962669320783764,0.02623924313212103,0.05949348055884116,2.9711533393012406,3348,12,0.898840305523625,1785
2022-03-25,3.69247211937002,3.4219763370334326,0.4339272247546533,0.024550057868312363,0.03582127058204512,2.947405404939069,3207,13,1.0450475209259755,1919
2022-03-26,3.566601454206575,2.6985341204354976,0.3717649168356908,-0.0045520062416720495,0.06907338507650132,2.454905420398939,3802,16,0.8381747953967675,1894
2022-03-27,3.2653894909394454,3.2212113980733807,0.28435352697751104,-0.010723661677289754,0.014235724600757602,2.1745663086124702,4430,16,1.0252531433969905,1899
2022-03-28,3.5232480534666997,2.7158932087534553,0.46568158821191574,-0.01548840661898291,0.055718393091276276,2.298342795602241,3195,13,0.8910903587466364,1823
2022-03-29,3.0939405107584417,3.1256583787620587,0.48911903571530735,0.002885783080365672,0.03826409757376874,2.445921185206414,4043,12,1.0397850684344567,1718
2022-03-30,3.5759464955561793,3.0819907281404806,0.47876195994052284,0.003872923029303154,0.04918245154672101,2.473862724372344,4029,24,0.8404174331723879,1859
2022-03-31,3.929296197576214,2.9587242927095083,0.4514074895793728,0.014538105794986825,0.06835830331065632,2.8547082753811646,3814,17,0.9122735763687396,1817
2022-04-01,3.3185689524513236,3.316907302181928,0.3961920936221496,-0.0003675233787468722,0.03358633422242921,2.47277927588149,4668,20,0.9908018524496947,1759
2022-04-02,3.6674103799636817,2.7227171943781903,0.46683850396226645,0.01721162134097186,0.014715886114596786,2.9775866642076547,3182,16,1.17511882568881,1994
2022-04-03,3.131797862404392,2.9772802240249066,0.17759413937756385,-0.0032262733966247834,0.015044312503205506,2.53416687652571,4519,14,0.8807070097582538,1784
2022-04-04,3.7163272041185653,3.4824176014231916,0.448841862025808,-0.007645313401921384,0.033650247618501876,2.3082103157642893,3619,24,0.8588986075530636,1912
2022-04-05,3.289406092947201,2.683261789288234,0.300268568296624,0.007872758728475333,0.027530900573069172,1.7220036407440613,3337,24,0.8025024912501227,1818
2022-04-06,3.1831913620071166,3.0454324548403715,0.15813088110885928,0.047369092975003135,0.022037509727705597,2.535365862560764,3850,20,0.9207036963482889,1922
2022-04-07,3.586512934810083,2.7931057833084716,0.2972998701859658,-0.003977720249760071,0.029556918725365505,2.218368926709768,3831,24,0.8434030552800256,1802
2022-04-08,3.0201075461874938,2.623806059501084,0.11552765939208016,0.04057967797258123,0.07930931875642729,1.512546684286274,4755,11,0.9680659187215008,1787
2022-04-09,3.828940029217363,3.351592980892542,0.46253879742928017,0.013178174639752762,0.06843730191557408,1.7927944309546393,3261,14,1.043295010859758,1806
2022-04-10,3.004695476192547,3.0776788415716316,0.2034493315273942,0.040999885337098016,0.051482640341116506,2.6388944609417955,3431,11,1.0702576306507108,1776
2022-04-11,3.67781653679623,3.078829263510296,0.20679179310638005,0.03188666284267376,0.059365312861410946,2.753698118256606,4555,22,1.1862480544088911,1894
2022-04-12,3.2700079731921647,3.0453347372646764,0.277487615672144,-0.016644126209451535,0.0176737647702865,2.773271204903775,3592,12,1.133905276617677,1890
2022-04-13,3.7351940221225948,2.6844681068201752,0.17565994772144414,0.0480300076326014,0.05475700317573925,2.388253273808951,4217,18,1.102848630892495,1794
2022-04-14,3.962188545117438,3.068633165586175,0.47056713971721253,-0.016142062033479156,0.06841634587743033,2.76321589052675,4209,11,1.0334578592083663,1972
2022-04-15,3.248753143519958,2.591389014435415,0.3758397055677023,0.030661848096420394,0.040452534493960676,2.226387621130688,3641,16,1.1833140020132946,1754
2022-04-16,3.576157334417837,3.182641870419797,0.37153793047759387,0.037469906176005804,0.024070984718475578,2.303838977874662,3175,19,0.9293824916706462,1812
2022-04-17,3.5920419312718392,2.5514571680595255,0.46673690417862335,-0.001326905399197078,0.07529619517878824,2.84414524746607,4734,19,0.8444286431396715,1913
2022-04-18,3.5722519057908735,2.6891511169716895,0.15286904077455224,-0.008139812454934702,0.04660183768478944,2.9303288326542267,4604,23,1.1294895307314974,1825
2022-04-19,3.223081632640618,2.7942177970941646,0.20410600084543462,0.02425215029765525,0.06429522708456609,2.8925274542126753,4494,10,0.8930507723792156,1962
2022-04-20,3.952749011516985,2.778931217659879,0.3666223319311016,0.04796601333200749,0.06945913441741522,2.452709419218362,3232,20,0.8577088671461752,1891
2022-04-21,3.4471253786176272,3.3121022889603227,0.3752771074658451,0.039323728211741474,0.07730565034920912,2.3017141688152,4220,13,1.1631413926857028,1889
2022-04-22,3.846408672471128,2.787750644601749,0.4334787434001718,-0.0154860500931468,0.03238415465967515,1.6093646379593878,3731,12,1.1927855602140789,1920
2022-04-23,3.699479275317504,2.573957902121881,0.3910532845195025,0.04082874499524593,0.03856403983568419,2.7451797390451893,3425,22,1.054176621089844,1783
2022-04-24,3.2974369508551336,2.5679826935848933,0.11662360857510908,0.004139986071188116,0.02630349018602774,1.516589466584454,4638,12,1.0054780160925545,1797
2022-04-25,3.813797819702477,2.6494135193849386,0.3494326467176373,0.03790711751631837,0.025473706630313904,2.7256121305180945,4087,12,0.8787295264275325,1781
2022-04-26,3.3965057408469845,2.8941919004624235,0.4141139830173767,-0.018779013791993523,0.02436441765256713,1.6404522628596703,3972,18,0.8523437536333973,1977
2022-04-27,3.8811031971111616,2.6968142337360357,0.4474317864190167,0.0220266348758088,0.013995370612989005,2.339568314709812,4025,19,1.017093849274518,1896
2022-04-28,3.581272872635859,2.735022359487498,0.448720457382876,0.018768381529483884,0.027305673152338707,2.742060873997649,4064,10,1.105769418289838,1716
2022-04-29,3.8817353618548527,2.6839756554953267,0.17761111134405852,-0.01930543305891204,0.03200791124803724,2.657062474736768,4246,24,0.9990853641717368,1817
2022-04-30,3.692531590077766,2.7987353972145206,0.19798350229668943,0.018390573075058748,0.05607145678397602,2.268080971848303,4487,17,1.000884629139897,1985
2022-05-01,3.7252542798196404,3.004858728623104,0.34127590176610006,-0.0035056128922980635,0.028280505600114178,1.9210123785342386,3085,22,1.102435949745476,1909
2022-05-02,3.501324381926702,3.4713470716842645,0.28665525518157053,-0.01964114367662913,0.05071594494705059,2.0209015543884856,4267,14,1.1990441899696325,1793
2022-05-03,3.9560836347232238,3.291990441876283,0.2438885540756532,0.0184870083894258,0.012636683850354585,2.5233784576790668,4004,22,0.8744885901028968,1941
2022-05-04,3.6439901992296373,2.6725207034601546,0.48610698261994667,0.004088456153407315,0.01911431142516891,2.3978786699842844,3306,23,0.8503033830300409,1966
2022-05-05,3.42385504855818,3.3028506904108323,0.18588803069357318,0.03502636680127133,0.05713555001347977,1.6618194129205397,3419,24,0.9729809791163889,1701
2022-05-06,3.6063932141279245,3.2100930298974863,0.44043398963517866,0.03779202176946346,0.0411417326686079,2.565501125024906,4034,12,1.091982510131187,1876
2022-05-07,3.0191931983093334,3.4057984098984115,0.3421575012276768,-0.01442230532515737,0.05195180238271193,1.8908784709318205,4984,19,1.005439605607101,1863
2022-05-08,3.3015748166745493,2.934706733524423,0.3781590101781288,0.009338567359592306,0.05469904717308993,2.7272638950164327,4033,12,1.0836241061779046,1962
2022-05-09,3.660173537492685,3.367098682563955,0.4095489904972005,0.009318322373214324,0.05728070536656856,1.6337261004897157,3573,10,1.006445173399991,1843
2022-05-10,3.290077607210444,3.1980902525277357,0.28845878722417273,-0.0049938197721546545,0.01594333565547105,1.68258950208143,3705,10,1.0426934617761392,1935
2022-05-11,3.6180154289988415,2.7730925761129432,0.4898026512995023,0.021285543767995966,0.01133644978304771,1.807583860514949,4598,20,1.0704346339036614,1884
2022-05-12,3.428768700945766,2.889776148489779,0.2921670481452209,0.029727476164710918,0.05973963899843046,2.4495009531667034,4955,21,0.9245290751811155,1723
2022-05-13,3.1354740642224503,3.3384785896604683,0.21305755465039009,-0.013922179186937757,0.04391443321525169,2.844609685279722,3966,20,1.176988207426343,1875
2022-05-14,3.2982823259560305,3.3077122798086225,0.4624871420865154,0.015272583107609147,0.06365219308124329,1.7904524035870288,4630,14,0.9003180770317206,1835
2022-05-15,3.5699649107012648,2.745505972718404,0.2932044541257053,0.012853781087639325,0.06672456111646137,1.9735692029945393,3337,14,0.9255259602061203,1946
2022-05-16,3.590872761248173,3.3362738906161136,0.4713952474752393,0.001343710577270122,0.06758151752609523,2.4346560763157905,4732,12,0.9516613141572602,1704
2022-05-17,3.5743252488495787,3.445757071953615,0.3123969892480678,-0.0002681583937312014,0.01965722507533634,1.5836503775322914,4972,21,1.1319798425755423,1779
2022-05-18,3.6532008198571337,3.377769458627483,0.19061157990687302,0.004626493826696679,0.05839218514007908,2.9004803374463854,4150,24,1.059042298766773,1944
2022-05-19,3.652103270001689,2.88128802771299,0.2375618237558869,0.014322193342380784,0.04939878996471825,2.404021235544715,3489,10,1.0927518068273905,1890
2022-05-20,3.431418435433974,3.04116179557954,0.492833336979946,-0.0007884534612151821,0.04744473320607237,2.863824994228016,4741,11,1.0225794885324284,1967
2022-05-21,3.896546595851063,3.3459606423015,0.18402466923020366,0.017720037522512642,0.06875769415557254,2.1943807663046515,4898,20,1.1136909374523971,1855
2022-05-22,3.3675618700478966,3.2164004275445697,0.244980615781828,0.03313125270178989,0.011752779093877343,2.083317484087825,4071,14,1.1421495431564892,1749
2022-05-23,3.435864925265627,3.2091049401281584,0.2153732053246849,0.007784433431496027,0.0161812890118139,2.7387669793053924,4583,10,1.0176019460909282,1976
2022-05-24,3.891923355015672,2.785251461104245,0.3863995723980471,-0.011282418871558664,0.03002248708821121,2.5145627956806105,4269,18,0.8666990408803525,1940
2022-05-25,3.806193989046086,3.1108018899406753,0.19268519818560242,0.02570419167344856,0.07985226015013666,2.111349368599165,3235,20,0.8560315690434532,1871
2022-05-26,3.7038885835403663,2.554461115748947,0.4326987724097847,0.029745239271620687,0.013322403833731417,2.375746474533655,3403,23,0.9150888952104671,1859
2022-05-27,3.100226887312301,2.7971473995618097,0.4834406848884083,-0.0022215841242740134,0.02944768463994022,1.7383090080705546,4842,10,1.140926547886612,1938
2022-05-28,3.9194826137446737,2.702788866190648,0.2665965718856356,0.038787650989898864,0.030387659129140834,1.9192179784785546,4775,23,1.1799841876793018,1883
2022-05-29,3.714241299549111,2.8870145742968445,0.29736729843189785,-0.0007231153498607132,0.049758496444939466,1.8976658574077656,4067,12,1.0994051083097887,1712
2022-05-30,3.9988470065678667,3.2382295862478774,0.4147049417234918,0.031395180690556204,0.04364778892369794,1.7502553797031286,4874,10,1.1048435639328205,1738
2022-05-31,3.1494483046579935,2.7605411277729837,0.2766008154826004,-0.00414399662235302,0.026723497935351073,2.0897804757345995,4481,15,0.93149153214975,1855
2022-06-01,3.8681260573682144,2.678915091310975,0.12781532142859586,0.009904099792393366,0.016464649537796357,2.2709460197672215,3421,15,1.0178513765182668,1931
2022-06-02,3.162492934676375,3.342035675322408,0.3174789982526194,0.03386003906631302,0.07037110073171385,1.8758059162600649,3598,20,1.0249498797848962,1889
2022-06-03,3.6155595642838443,3.415097963946403,0.3088782992083686,-0.0014600752826415958,0.07735925915198442,2.3879776691482393,3061,13,1.1459339465266074,1866
2022-06-04,3.1238199828494415,2.9462165963294726,0.26769141320010725,0.03196687438467312,0.06203878962599882,2.5956612206741854,4302,13,0.8707629918063811,1709
2022-06-05,3.848008229322234,2.7444977718558428,0.21579678189135998,0.005769432007062977,0.021089435956622424,2.4796047916786543,4545,21,1.1723826033067437,1754
2022-06-06,3.807318958725011,2.752365901802421,0.19773126044871392,0.04998611130082371,0.05732469503339895,1.5156164207910185,3909,22,0.8129179032288001,1701
2022-06-07,3.569100738614593,2.9161798877403147,0.3140271547471509,-0.0023163729785358467,0.029000250575546282,2.9436571202228956,4572,16,1.0615381613837624,1876
2022-06-08,3.4071832972259997,3.3024429375694435,0.1626089600542326,-0.012518869272877639,0.04530374824153171,2.361703878900703,3044,22,1.1738859814408267,1950
2022-06-09,3.069166995455138,3.0614816808370016,0.15187054002997874,0.009570528826530911,0.05123413538702799,2.8458271983985446,4381,19,1.0655400737089804,1973
2022-06-10,3.697428773144564,3.0773359468594568,0.29619225055532816,0.03041078675569275,0.06059197692642518,2.2298279897936415,4260,17,0.8317114174941568,1890
2022-06-11,3.453542682678069,3.4781573156377865,0.24668579556789338,0.046889645405415445,0.05890881435417018,2.2910895650694734,3017,10,1.0115424743515118,1766
2022-06-12,3.722055599470348,2.5776751968619562,0.41274753773347883,0.026693391089862305,0.03279648884957146,2.917616695165922,3104,20,1.037953855939406,1765
2022-06-13,3.866382325928629,2.9750133933108884,0.2567649057234468,0.017844831244042725,0.05019464147166382,2.81468481321125,4656,10,0.8369885087405597,1808
2022-06-14,3.975521505002886,2.979402295115581,0.46325406681423453,0.03337466530520848,0.07723812501542449,1.5458376142954766,4870,14,0.969958138151413,1758
2022-06-15,3.855803342392611,3.0539739757687743,0.16181097365494992,0.022213749029583393,0.07091964382784645,1.967582380359431,4161,14,1.166824667360515,1717
2022-06-16,3.011714084185002,2.6679402373628616,0.4651871222003606,0.02777594696968615,0.04645343661810403,2.9726804656755563,3181,10,1.0523735409706156,1807
2022-06-17,3.359978064478364,2.668922148399018,0.17012053097809154,0.018916263245822972,0.033334732429580474,1.9467700356200308,3735,18,1.164884232923655,1967
2022-06-18,3.729990562424058,2.9154485609508134,0.192348516071662,-0.0005617423929583053,0.062333661588942664,1.7627175146052407,3760,22,0.9695988297511482,1866
2022-06-19,3.1716296772614405,3.1062172562914765,0.1859878418341465,0.03291725643637418,0.05285047453796749,2.6487666140703263,4504,18,1.1545207994421547,1750
2022-06-20,3.521036606204129,2.802802525034095,0.41346167027438063,0.011891607087781527,0.06578793903303247,1.716736963572594,3781,11,0.9304693260606871,1726
2022-06-21,3.0543379883392534,2.997519204116432,0.2679679309805171,0.0068556211950826715,0.06757269159829447,2.7014722458010922,4278,16,0.8350081240353788,1713
2022-06-22,3.1999965248964,3.4867572743319,0.4409217716648892,-0.019849433191349644,0.05735898888734845,1.9661894252002128,4110,14,0.9187855458297556,1990
2022-06-23,3.018521794460614,2.530431017389827,0.3624221037385874,0.004617755440531068,0.03311461821443918,2.319221035316078,3682,22,0.961222794027113,1761
2022-06-24,3.7936977033574206,2.9658672858255013,0.14311595288880438,0.043566241384163915,0.061622127409245046,2.242507217679576,4357,17,0.8054335658755444,1880
2022-06-25,3.22392468806038,2.9739046973425856,0.11028682352031548,-0.01665877838734394,0.05186617675526438,2.295910779835567,4672,19,0.8001377336454552,1992
2022-06-26,3.345351680696903,3.1918063887205457,0.33591092649268434,-0.010134909580619455,0.04295037480049558,2.8264217102904374,4317,24,1.110983889099246,1755
2022-06-27,3.928081293465591,2.7664001152874165,0.45764255803525233,0.028404307094604026,0.04979126417445686,2.4291630149061736,3606,15,0.9450159789637727,1876
2022-06-28,3.7044144019235326,3.2999340674693096,0.18940804603215156,0.024615436147772344,0.0533902464623689,2.346423127404017,4390,12,1.1791826879282348,1959
2022-06-29,3.031838929531308,2.9009934200264857,0.27844160929657924,0.023053694935504614,0.022280479475501262,2.009957706241389,4069,23,1.0907270613564146,1752
